"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2022-03-16",10.083349299614873,2.5005232086220985,Inf,6.201821663419778,16.394204576656474,"Not modelled by Status","2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-11-10",15.583308567255443,3.7716671095846217,Inf,9.69708570301315,25.042524459368245,"Not modelled by Status","2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2026-04-08",15.250042508663979,3.694693077188547,Inf,9.485206992007793,24.518578952680308,"Not modelled by Status","2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2020-10-13",1.1966542112049912,0.8953519568784957,Inf,0.27611424490093706,5.1861913234806085,"Not modelled by Status","2020-10-13","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2021-10-25",0.634374577258029,0.4753138422707724,Inf,0.1460734724359248,2.7549910162355427,"Not modelled by Status","2021-10-25","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2022-12-02",0.4551784351328094,0.34730585878826375,Inf,0.10202487887825283,2.0307537738632524,"Not modelled by Status","2022-12-02","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2023-11-23",0.8747652979591296,0.6421986298259403,Inf,0.20748751488253148,3.68800179108005,"Not modelled by Status","2023-11-23","Pre-bloom","Glenelg","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-10-21",0.12020137876789617,0.11133199532303432,Inf,0.019566633544196937,0.7384188713437795,"Not modelled by Status","2025-10-21","Bloom","Glenelg","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2026-03-20",0.5524439914681882,0.4181513784294688,Inf,0.12531520197783402,2.435413731873384,"Not modelled by Status","2026-03-20","Bloom","Glenelg","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2015-01-07",1.3071165385762153,0.2969017273657773,Inf,0.8374719258231298,2.0401324423384977,"Not modelled by Status","2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2016-01-10",1.2379762347018173,0.29528449612678986,Inf,0.7756790505204149,1.9757980528908887,"Not modelled by Status","2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2016-03-11",1.2764080452284112,0.5581930711020666,Inf,0.5416838306458718,3.0076908442720756,"Not modelled by Status","2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2026-01-26",0.4412916939748173,0.1455477193587467,Inf,0.23119622468827122,0.8423076952650735,"Not modelled by Status","2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"reef_associated_richness"
"2015-04-28",3.742732308988583,3.532232119340768,Inf,0.5886549868057286,23.796698321983346,"Not modelled by Status","2015-04-28","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2015-10-09",3.5785082233194454,3.380985130237233,Inf,0.5616739595200989,22.79920741795873,"Not modelled by Status","2015-10-09","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2021-10-12",0.7003365247149866,0.56236574441734,Inf,0.14514343219711226,3.3792176499159803,"Not modelled by Status","2021-10-12","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2022-12-01",0.6926075655295114,0.5467940364212205,Inf,0.14739669502519748,3.254518289889137,"Not modelled by Status","2022-12-01","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2023-12-01",0.8315940548784323,0.6517899684288888,Inf,0.17895893033521348,3.8642870228034547,"Not modelled by Status","2023-12-01","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2024-12-19",0.6833913181522288,0.5427968353471625,Inf,0.14407415774913532,3.241550747352148,"Not modelled by Status","2024-12-19","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-02-04",0.7718678882946045,0.6091699220881843,Inf,0.1643469768720602,3.625135358858296,"Not modelled by Status","2025-02-04","Pre-bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-11-13",0.4192855243663708,0.3246583618966607,Inf,0.0919206708170239,1.912522497721197,"Not modelled by Status","2025-11-13","Bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2026-03-06",0.33930189658845566,0.26393601372290376,Inf,0.07386760123443745,1.5585422445646013,"Not modelled by Status","2026-03-06","Bloom","O'Sullivan","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2014-09-03",0.5214259602274118,0.4195650524980418,Inf,0.10771443141689781,2.524128182478864,"Fished","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-03-11",5.820570417275866e-10,8.453624555360288e-6,Inf,2.220446049250313e-16,NA,"Fished","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-11-03",0.8997830498076591,0.5969067144163196,Inf,0.2451656149330518,3.3022964372155332,"Fished","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-10-13",0.2928323343302987,0.2615598487390985,Inf,0.05085339771051929,1.6862349398454028,"Fished","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2014-09-03",0.9997054572844322,0.5622767105209884,Inf,0.33198636433864026,3.01039774123022,"No-take","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-03-11",0.4682411224344594,0.29642605319049714,Inf,0.13539589228504087,1.6193234893500985,"No-take","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2016-11-03",0.37438757229888,0.3593817093654392,Inf,0.057047546184496215,2.4570040898611336,"No-take","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2025-10-13",0.13663273522178326,0.15572903301549723,Inf,0.014634777863034258,1.2756260811679552,"No-take","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"reef_associated_richness"
"2017-02-03",7.499999925586994,1.1439878129719705,Inf,5.5619365762390345,10.113383731146572,"No-take","2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Reef associated species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary","overall","reef_associated_richness"
"2017-02-03",2.083333333332776,0.41666663236261803,Inf,1.4077270894660792,3.083181257399565,"Fished","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2025-11-14",0.9999999999993331,0.28867511063788936,Inf,0.5679097179960836,1.7608432613677556,"Fished","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
"2017-02-03",2.2500000000000333,0.4330126662837243,Inf,1.5430099202283214,3.280925115018732,"No-take","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"reef_associated_richness"
