reporting_name,period,scientific,family,genus,species,common_name,display_name,n_deployments,n_deployments_present,occurrence_percent,occurrence_se,average_abundance,abundance_se
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Gobiidae Nesogobius pulchellus,Gobiidae,Nesogobius,pulchellus,Sailfin Goby,<i>Nesogobius pulchellus</i><br>(Sailfin Goby),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Gobiidae Nesogobius spp,Gobiidae,Nesogobius,spp,Gobiidae Nesogobius spp,<i>Nesogobius spp</i><br>(Gobiidae Nesogobius spp),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Hemiramphidae Hyporhamphus melanochir,Hemiramphidae,Hyporhamphus,melanochir,Southern garfish,<i>Hyporhamphus melanochir</i><br>(Southern garfish),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Heterodontidae Heterodontus portusjacksoni,Heterodontidae,Heterodontus,portusjacksoni,Port Jackson shark,<i>Heterodontus portusjacksoni</i><br>(Port Jackson shark),24,2,8.333333333333334,5.64169333655275,0.08333333333333333,0.05763033956734372
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Hexanchidae Heptranchias perlo,Hexanchidae,Heptranchias,perlo,Sharpnose Sevengill Shark,<i>Heptranchias perlo</i><br>(Sharpnose Sevengill Shark),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Hexanchidae Notorynchus cepedianus,Hexanchidae,Notorynchus,cepedianus,Sevengill shark,<i>Notorynchus cepedianus</i><br>(Sevengill shark),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Kyphosidae Kyphosus sydneyanus,Kyphosidae,Kyphosus,sydneyanus,Silver drummer,<i>Kyphosus sydneyanus</i><br>(Silver drummer),24,1,4.166666666666667,4.078937543219004,0.16666666666666666,0.16666666666666669
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Achoerodus gouldii,Labridae,Achoerodus,gouldii,Western blue groper,<i>Achoerodus gouldii</i><br>(Western blue groper),24,6,25,8.838834764831844,0.2916666666666667,0.11227500313294325
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Austrolabrus maculatus,Labridae,Austrolabrus,maculatus,Black-spotted wrasse,<i>Austrolabrus maculatus</i><br>(Black-spotted wrasse),24,4,16.666666666666668,7.607257743127308,0.20833333333333334,0.10389457216622948
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Bodianus frenchii,Labridae,Bodianus,frenchii,Foxfish,<i>Bodianus frenchii</i><br>(Foxfish),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Dotalabrus aurantiacus,Labridae,Dotalabrus,aurantiacus,Castelnau's wrasse,<i>Dotalabrus aurantiacus</i><br>(Castelnau's wrasse),24,4,16.666666666666668,7.607257743127308,0.20833333333333334,0.10389457216622948
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Eupetrichthys angustipes,Labridae,Eupetrichthys,angustipes,Snakeskin wrasse,<i>Eupetrichthys angustipes</i><br>(Snakeskin wrasse),24,10,41.666666666666664,10.063456073742664,0.5416666666666666,0.15901835035238
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Haletta semifasciata,Labridae,Haletta,semifasciata,Blue weed whiting,<i>Haletta semifasciata</i><br>(Blue weed whiting),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Haletta spp,Labridae,Haletta,spp,Labridae Haletta spp,<i>Haletta spp</i><br>(Labridae Haletta spp),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Heteroscarus acroptilus,Labridae,Heteroscarus,acroptilus,Rainbow cale,<i>Heteroscarus acroptilus</i><br>(Rainbow cale),24,2,8.333333333333334,5.64169333655275,0.08333333333333333,0.05763033956734372
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Neoodax balteatus,Labridae,Neoodax,balteatus,Little weed whiting,<i>Neoodax balteatus</i><br>(Little weed whiting),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Notolabrus fucicola,Labridae,Notolabrus,fucicola,Purple wrasse,<i>Notolabrus fucicola</i><br>(Purple wrasse),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Notolabrus parilus,Labridae,Notolabrus,parilus,Brownspotted wrasse,<i>Notolabrus parilus</i><br>(Brownspotted wrasse),24,22,91.66666666666667,5.641693336552751,1.3333333333333333,0.15541746804005233
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Notolabrus tetricus,Labridae,Notolabrus,tetricus,Bluethroat wrasse,<i>Notolabrus tetricus</i><br>(Bluethroat wrasse),24,21,87.5,6.750771560841522,3.25,0.5116398756145192
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Olisthops cyanomelas,Labridae,Olisthops,cyanomelas,Herring cale,<i>Olisthops cyanomelas</i><br>(Herring cale),24,9,37.5,9.882117688026186,0.375,0.10094660663590604
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Ophthalmolepis lineolatus,Labridae,Ophthalmolepis,lineolatus,Maori wrasse,<i>Ophthalmolepis lineolatus</i><br>(Maori wrasse),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Pictilabrus laticlavius,Labridae,Pictilabrus,laticlavius,Senator wrasse,<i>Pictilabrus laticlavius</i><br>(Senator wrasse),24,21,87.5,6.750771560841522,1.625,0.19792858469074437
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Siphonognathus attenuatus,Labridae,Siphonognathus,attenuatus,Slender weed whiting,<i>Siphonognathus attenuatus</i><br>(Slender weed whiting),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Siphonognathus beddomei,Labridae,Siphonognathus,beddomei,Pencil weed whiting,<i>Siphonognathus beddomei</i><br>(Pencil weed whiting),24,1,4.166666666666667,4.078937543219004,0.16666666666666666,0.16666666666666669
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Siphonognathus caninis,Labridae,Siphonognathus,caninis,Sharpnose weed whiting,<i>Siphonognathus caninis</i><br>(Sharpnose weed whiting),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Siphonognathus radiatus,Labridae,Siphonognathus,radiatus,Longray weed whiting,<i>Siphonognathus radiatus</i><br>(Longray weed whiting),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Siphonognathus spp,Labridae,Siphonognathus,spp,Labridae Siphonognathus spp,<i>Siphonognathus spp</i><br>(Labridae Siphonognathus spp),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Labridae Siphonognathus tanyourus,Labridae,Siphonognathus,tanyourus,Longtail weed whiting,<i>Siphonognathus tanyourus</i><br>(Longtail weed whiting),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Lamnidae Carcharodon carcharias,Lamnidae,Carcharodon,carcharias,White shark,<i>Carcharodon carcharias</i><br>(White shark),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Loliginidae Sepioteuthis australis,Loliginidae,Sepioteuthis,australis,Southern calamari,<i>Sepioteuthis australis</i><br>(Southern calamari),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Majidae Leptomithrax gaimardii,Majidae,Leptomithrax,gaimardii,Spider crab,<i>Leptomithrax gaimardii</i><br>(Spider crab),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Majidae Naxia aurita,Majidae,Naxia,aurita,Decorator crab,<i>Naxia aurita</i><br>(Decorator crab),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Microcanthidae Neatypus obliquus,Microcanthidae,Neatypus,obliquus,Footballer sweep,<i>Neatypus obliquus</i><br>(Footballer sweep),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Microcanthidae Tilodon sexfasciatus,Microcanthidae,Tilodon,sexfasciatus,Moonlighter,<i>Tilodon sexfasciatus</i><br>(Moonlighter),24,3,12.5,6.750771560841522,0.16666666666666666,0.0982946374365981
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Acanthaluteres brownii,Monacanthidae,Acanthaluteres,brownii,Spiny-tailed leatherjacket,<i>Acanthaluteres brownii</i><br>(Spiny-tailed leatherjacket),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Acanthaluteres spilomelanurus,Monacanthidae,Acanthaluteres,spilomelanurus,Bridled leatherjacket,<i>Acanthaluteres spilomelanurus</i><br>(Bridled leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Acanthaluteres vittiger,Monacanthidae,Acanthaluteres,vittiger,Toothbrush leatherjacket,<i>Acanthaluteres vittiger</i><br>(Toothbrush leatherjacket),24,7,29.166666666666668,9.278048066588465,0.9583333333333334,0.5881658011665042
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Brachaluteres jacksonianus,Monacanthidae,Brachaluteres,jacksonianus,Southern Pygmy leatherjacket,<i>Brachaluteres jacksonianus</i><br>(Southern Pygmy leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Eubalichthys cyanoura,Monacanthidae,Eubalichthys,cyanoura,Bluetail leatherjacket,<i>Eubalichthys cyanoura</i><br>(Bluetail leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Eubalichthys gunnii,Monacanthidae,Eubalichthys,gunnii,Gunn's leatherjacket,<i>Eubalichthys gunnii</i><br>(Gunn's leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Eubalichthys mosaicus,Monacanthidae,Eubalichthys,mosaicus,Mosaic leatherjacket,<i>Eubalichthys mosaicus</i><br>(Mosaic leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia australis,Monacanthidae,Meuschenia,australis,Southern leatherjacket,<i>Meuschenia australis</i><br>(Southern leatherjacket),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia flavolineata,Monacanthidae,Meuschenia,flavolineata,Yellow-striped leatherjacket,<i>Meuschenia flavolineata</i><br>(Yellow-striped leatherjacket),24,4,16.666666666666668,7.607257743127308,0.25,0.12409089702567905
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia freycineti,Monacanthidae,Meuschenia,freycineti,Six-spined leatherjacket,<i>Meuschenia freycineti</i><br>(Six-spined leatherjacket),24,8,33.333333333333336,9.622504486493764,0.375,0.11753044625585939
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia galii,Monacanthidae,Meuschenia,galii,Blue-lined leatherjacket,<i>Meuschenia galii</i><br>(Blue-lined leatherjacket),24,7,29.166666666666668,9.278048066588465,0.2916666666666667,0.09477598811252413
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia hippocrepis,Monacanthidae,Meuschenia,hippocrepis,Horseshoe leatherjacket,<i>Meuschenia hippocrepis</i><br>(Horseshoe leatherjacket),24,9,37.5,9.882117688026186,1.5416666666666667,0.595816230625122
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia scabra,Monacanthidae,Meuschenia,scabra,Velvet Leatherjacket,<i>Meuschenia scabra</i><br>(Velvet Leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia venusta,Monacanthidae,Meuschenia,venusta,Stars and stripes leatherjacket,<i>Meuschenia venusta</i><br>(Stars and stripes leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Monacanthidae juvenile,Monacanthidae,Monacanthidae,juvenile,Leatherjacket juvenile,<i>Monacanthidae juvenile</i><br>(Leatherjacket juvenile),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Monacanthidae spp,Monacanthidae,Monacanthidae,spp,Leatherjacket,<i>Monacanthidae spp</i><br>(Leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Nelusetta ayraud,Monacanthidae,Nelusetta,ayraud,Oceanjacket,<i>Nelusetta ayraud</i><br>(Oceanjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Scobinichthys granulatus,Monacanthidae,Scobinichthys,granulatus,Rough leatherjackets,<i>Scobinichthys granulatus</i><br>(Rough leatherjackets),24,1,4.166666666666667,4.078937543219004,0.041666666666666664,0.04166666666666667
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Monacanthidae Thamnaconus degeni,Monacanthidae,Thamnaconus,degeni,Bluefin leatherjacket,<i>Thamnaconus degeni</i><br>(Bluefin leatherjacket),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Moridae Lotella rhacina,Moridae,Lotella,rhacina,Rock cod,<i>Lotella rhacina</i><br>(Rock cod),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Moridae Pseudophycis barbata,Moridae,Pseudophycis,barbata,Bearded cod,<i>Pseudophycis barbata</i><br>(Bearded cod),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Moridae Pseudophycis palmata,Moridae,Pseudophycis,palmata,Red Cod,<i>Pseudophycis palmata</i><br>(Red Cod),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Mullidae Upeneichthys vlamingii,Mullidae,Upeneichthys,vlamingii,Goatfish,<i>Upeneichthys vlamingii</i><br>(Goatfish),24,11,45.833333333333336,10.170707302692229,0.5,0.12038585308576921
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Myliobatidae Myliobatis tenuicaudatus,Myliobatidae,Myliobatis,tenuicaudatus,Southern eagle ray,<i>Myliobatis tenuicaudatus</i><br>(Southern eagle ray),24,3,12.5,6.750771560841522,0.125,0.06895966054592131
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Neosebastidae Maxillicosta scabriceps,Neosebastidae,Maxillicosta,scabriceps,Little Gurnard Perch,<i>Maxillicosta scabriceps</i><br>(Little Gurnard Perch),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Neosebastidae Neosebastes bougainvillii,Neosebastidae,Neosebastes,bougainvillii,Gulf gurnard perch,<i>Neosebastes bougainvillii</i><br>(Gulf gurnard perch),24,1,4.166666666666667,4.078937543219004,0.08333333333333333,0.08333333333333334
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Neosebastidae Neosebastes pandus,Neosebastidae,Neosebastes,pandus,Bighead gurnard perch,<i>Neosebastes pandus</i><br>(Bighead gurnard perch),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Neosebastidae Neosebastes scorpaenoides,Neosebastidae,Neosebastes,scorpaenoides,Common gurnard perch,<i>Neosebastes scorpaenoides</i><br>(Common gurnard perch),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Notocheiridae Iso rhothophilus,Notocheiridae,Iso,rhothophilus,Surf sardine,<i>Iso rhothophilus</i><br>(Surf sardine),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Octopodidae Hapalochlaena spp,Octopodidae,Hapalochlaena,spp,Blue-ringed octopuses,<i>Hapalochlaena spp</i><br>(Blue-ringed octopuses),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Octopodidae Macroctopus maorum,Octopodidae,Macroctopus,maorum,Maori octopus,<i>Macroctopus maorum</i><br>(Maori octopus),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Octopodidae Octopodidae spp,Octopodidae,Octopodidae,spp,Octopus,<i>Octopodidae spp</i><br>(Octopus),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Octopodidae Octopus bunurong,Octopodidae,Octopus,bunurong,Octopodidae Octopus bunurong,<i>Octopus bunurong</i><br>(Octopodidae Octopus bunurong),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Octopodidae Octopus spp,Octopodidae,Octopus,spp,Octopus,<i>Octopus spp</i><br>(Octopus),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Ommastrephidae Nototodarus gouldi,Ommastrephidae,Nototodarus,gouldi,Gould's squid,<i>Nototodarus gouldi</i><br>(Gould's squid),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Ophidiidae Genypterus tigerinus,Ophidiidae,Genypterus,tigerinus,Rock ling,<i>Genypterus tigerinus</i><br>(Rock ling),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Ophionereididae Ophionereis schayeri,Ophionereididae,Ophionereis,schayeri,A brittlestar,<i>Ophionereis schayeri</i><br>(A brittlestar),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Orectolobidae Sutorectus tentaculatus,Orectolobidae,Sutorectus,tentaculatus,Cobbler wobbegong,<i>Sutorectus tentaculatus</i><br>(Cobbler wobbegong),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Otariidae Arctocephalus forsteri,Otariidae,Arctocephalus,forsteri,New zealand fur-seal,<i>Arctocephalus forsteri</i><br>(New zealand fur-seal),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Otariidae Neophoca cinerea,Otariidae,Neophoca,cinerea,Australian sealion,<i>Neophoca cinerea</i><br>(Australian sealion),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Ovalipidae Nectocarcinus integrifrons,Ovalipidae,Nectocarcinus,integrifrons,Rough rock crab,<i>Nectocarcinus integrifrons</i><br>(Rough rock crab),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Ovalipidae Ovalipes australiensis,Ovalipidae,Ovalipes,australiensis,Sand crab,<i>Ovalipes australiensis</i><br>(Sand crab),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Ovalipidae Ovalipidae spp,Ovalipidae,Ovalipidae,spp,Ovalipidae Ovalipidae spp,<i>Ovalipidae spp</i><br>(Ovalipidae Ovalipidae spp),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Oziidae Ozius truncatus,Oziidae,Ozius,truncatus,Reef crab,<i>Ozius truncatus</i><br>(Reef crab),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Palinuridae Jasus edwardsii,Palinuridae,Jasus,edwardsii,Southern rock lobster,<i>Jasus edwardsii</i><br>(Southern rock lobster),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Paralichthyidae Pseudorhombus arsius,Paralichthyidae,Pseudorhombus,arsius,Largetooth flounder,<i>Pseudorhombus arsius</i><br>(Largetooth flounder),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Parascylliidae Parascyllium ferrugineum,Parascylliidae,Parascyllium,ferrugineum,Rusty carpetshark,<i>Parascyllium ferrugineum</i><br>(Rusty carpetshark),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Parascylliidae Parascyllium variolatum,Parascylliidae,Parascyllium,variolatum,Varied carpetshark,<i>Parascyllium variolatum</i><br>(Varied carpetshark),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pectinidae Equichlamys bifrons,Pectinidae,Equichlamys,bifrons,Queen scallop,<i>Equichlamys bifrons</i><br>(Queen scallop),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pectinidae Pecten fumatus,Pectinidae,Pecten,fumatus,Commercial scallop,<i>Pecten fumatus</i><br>(Commercial scallop),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pectinidae Pectinidae spp,Pectinidae,Pectinidae,spp,Scallop,<i>Pectinidae spp</i><br>(Scallop),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pempherididae Parapriacanthus elongatus,Pempherididae,Parapriacanthus,elongatus,Elongate bullseye,<i>Parapriacanthus elongatus</i><br>(Elongate bullseye),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pempherididae Pempheris klunzingeri,Pempherididae,Pempheris,klunzingeri,Rough bullseye,<i>Pempheris klunzingeri</i><br>(Rough bullseye),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pempherididae Pempheris multiradiata,Pempherididae,Pempheris,multiradiata,Bigscale bullseye,<i>Pempheris multiradiata</i><br>(Bigscale bullseye),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Penaeidae Melicertus latisulcatus,Penaeidae,Melicertus,latisulcatus,King prawn,<i>Melicertus latisulcatus</i><br>(King prawn),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Penaeidae Penaeidae spp,Penaeidae,Penaeidae,spp,Penaeidae Penaeidae spp,<i>Penaeidae spp</i><br>(Penaeidae Penaeidae spp),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pentacerotidae Parazanclistius hutchinsi,Pentacerotidae,Parazanclistius,hutchinsi,Short Boarfish,<i>Parazanclistius hutchinsi</i><br>(Short Boarfish),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pentacerotidae Paristiopterus gallipavo,Pentacerotidae,Paristiopterus,gallipavo,Yellowspotted boarfish,<i>Paristiopterus gallipavo</i><br>(Yellowspotted boarfish),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pentacerotidae Pentaceropsis recurvirostris,Pentacerotidae,Pentaceropsis,recurvirostris,Longsnout boarfish,<i>Pentaceropsis recurvirostris</i><br>(Longsnout boarfish),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Pentanchidae Asymbolus vincenti,Pentanchidae,Asymbolus,vincenti,Gulf catshark,<i>Asymbolus vincenti</i><br>(Gulf catshark),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Phalacrocoracidae Phalacrocorax fuscescens,Phalacrocoracidae,Phalacrocorax,fuscescens,Cormorant,<i>Phalacrocorax fuscescens</i><br>(Cormorant),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Phalacrocoracidae Phalacrocorax spp,Phalacrocoracidae,Phalacrocorax,spp,Cormorant,<i>Phalacrocorax spp</i><br>(Cormorant),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Phalacrocoracidae Phalacrocorax varius,Phalacrocoracidae,Phalacrocorax,varius,Pied cormorant,<i>Phalacrocorax varius</i><br>(Pied cormorant),24,0,0,0,0,0
Chinamans Hat - Chinamans Hat Sanctuary Zone,Pre-bloom,Phylum Cnidaria Phylum Cnidaria spp,Phylum Cnidaria,Phylum Cnidaria,spp,Phylum Cnidaria Phylum Cnidaria spp,<i>Phylum Cnidaria spp</i><br>(Phylum Cnidaria Phylum Cnidaria spp),24,0,0,0,0,0
